"county","fips","vtd","cntyvtd","office","name_can","party","incumbent","votes"
"Harris                        ",201,"0971","2010971","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0972","2010972","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0973","2010973","Sup Ct 9","Guzman","R","Y",406
"Harris                        ",201,"0974","2010974","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0975","2010975","Sup Ct 9","Guzman","R","Y",57
"Harris                        ",201,"0976","2010976","Sup Ct 9","Guzman","R","Y",165
"Harris                        ",201,"0977","2010977","Sup Ct 9","Guzman","R","Y",89
"Harris                        ",201,"0978","2010978","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0979","2010979","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0980","2010980","Sup Ct 9","Guzman","R","Y",695
"Harris                        ",201,"0981","2010981","Sup Ct 9","Guzman","R","Y",1
"Harris                        ",201,"0982","2010982","Sup Ct 9","Guzman","R","Y",1747
"Harris                        ",201,"0983","2010983","Sup Ct 9","Guzman","R","Y",38
"Harris                        ",201,"0984","2010984","Sup Ct 9","Guzman","R","Y",12
"Harris                        ",201,"0985","2010985","Sup Ct 9","Guzman","R","Y",127
"Harris                        ",201,"0986","2010986","Sup Ct 9","Guzman","R","Y",27
"Harris                        ",201,"0987","2010987","Sup Ct 9","Guzman","R","Y",43
"Harris                        ",201,"0988","2010988","Sup Ct 9","Guzman","R","Y",66
"Harris                        ",201,"0989","2010989","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0990","2010990","Sup Ct 9","Guzman","R","Y",4
"Harris                        ",201,"0991","2010991","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0992","2010992","Sup Ct 9","Guzman","R","Y",256
"Harris                        ",201,"0993","2010993","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0994","2010994","Sup Ct 9","Guzman","R","Y",18
"Harris                        ",201,"0995","2010995","Sup Ct 9","Guzman","R","Y",107
"Harris                        ",201,"0996","2010996","Sup Ct 9","Guzman","R","Y",257
"Harris                        ",201,"0997","2010997","Sup Ct 9","Guzman","R","Y",135
"Harris                        ",201,"0998","2010998","Sup Ct 9","Guzman","R","Y",22
"Harris                        ",201,"0999","2010999","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"1000","2011000","Sup Ct 9","Guzman","R","Y",26
"Harris                        ",201,"1001","2011001","Sup Ct 9","Guzman","R","Y",160
"Harris                        ",201,"1002","2011002","Sup Ct 9","Guzman","R","Y",107
"Harris                        ",201,"1003","2011003","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"1004","2011004","Sup Ct 9","Guzman","R","Y",241
"Harris                        ",201,"1005","2011005","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"1006","2011006","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"1007","2011007","Sup Ct 9","Guzman","R","Y",221
"Harris                        ",201,"1008","2011008","Sup Ct 9","Guzman","R","Y",546
"Harris                        ",201,"1009","2011009","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"1010","2011010","Sup Ct 9","Guzman","R","Y",77
"Harris                        ",201,"1011","2011011","Sup Ct 9","Guzman","R","Y",10
"Harris                        ",201,"1012","2011012","Sup Ct 9","Guzman","R","Y",231
"Harris                        ",201,"0143A","2010143A","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0143B","2010143B","Sup Ct 9","Guzman","R","Y",267
"Harris                        ",201,"0143C","2010143C","Sup Ct 9","Guzman","R","Y",1120
"Harris                        ",201,"0283A","2010283A","Sup Ct 9","Guzman","R","Y",547
"Harris                        ",201,"0283B","2010283B","Sup Ct 9","Guzman","R","Y",3
"Harris                        ",201,"0493A","2010493A","Sup Ct 9","Guzman","R","Y",715
"Harris                        ",201,"0493B","2010493B","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0527A","2010527A","Sup Ct 9","Guzman","R","Y",72
"Harris                        ",201,"0527B","2010527B","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0731A","2010731A","Sup Ct 9","Guzman","R","Y",735
"Harris                        ",201,"0731B","2010731B","Sup Ct 9","Guzman","R","Y",360
"Harris                        ",201,"0760A","2010760A","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0760B","2010760B","Sup Ct 9","Guzman","R","Y",1195
"Harris                        ",201,"0764A","2010764A","Sup Ct 9","Guzman","R","Y",743
"Harris                        ",201,"0764B","2010764B","Sup Ct 9","Guzman","R","Y",1100
"Harris                        ",201,"0794A","2010794A","Sup Ct 9","Guzman","R","Y",103
"Harris                        ",201,"0794B","2010794B","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0862A","2010862A","Sup Ct 9","Guzman","R","Y",1249
"Harris                        ",201,"0862B","2010862B","Sup Ct 9","Guzman","R","Y",79
"Harris                        ",201,"0862C","2010862C","Sup Ct 9","Guzman","R","Y",108
"Harris                        ",201,"0862D","2010862D","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0950A","2010950A","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0950B","2010950B","Sup Ct 9","Guzman","R","Y",0
"Harris                        ",201,"0002","2010002","Sup Ct 9","Robinson","D","N",645
"Harris                        ",201,"0003","2010003","Sup Ct 9","Robinson","D","N",559
"Harris                        ",201,"0004","2010004","Sup Ct 9","Robinson","D","N",674
"Harris                        ",201,"0005","2010005","Sup Ct 9","Robinson","D","N",549
"Harris                        ",201,"0006","2010006","Sup Ct 9","Robinson","D","N",1104
"Harris                        ",201,"0007","2010007","Sup Ct 9","Robinson","D","N",511
"Harris                        ",201,"0008","2010008","Sup Ct 9","Robinson","D","N",539
"Harris                        ",201,"0009","2010009","Sup Ct 9","Robinson","D","N",604
"Harris                        ",201,"0010","2010010","Sup Ct 9","Robinson","D","N",611
"Harris                        ",201,"0011","2010011","Sup Ct 9","Robinson","D","N",588
"Harris                        ",201,"0012","2010012","Sup Ct 9","Robinson","D","N",120
"Harris                        ",201,"0013","2010013","Sup Ct 9","Robinson","D","N",456
"Harris                        ",201,"0014","2010014","Sup Ct 9","Robinson","D","N",559
"Harris                        ",201,"0015","2010015","Sup Ct 9","Robinson","D","N",734
"Harris                        ",201,"0016","2010016","Sup Ct 9","Robinson","D","N",365
"Harris                        ",201,"0017","2010017","Sup Ct 9","Robinson","D","N",369
"Harris                        ",201,"0018","2010018","Sup Ct 9","Robinson","D","N",465
"Harris                        ",201,"0019","2010019","Sup Ct 9","Robinson","D","N",517
"Harris                        ",201,"0001A","2010001A","Sup Ct 9","Robinson","D","N",979
"Harris                        ",201,"0001B","2010001B","Sup Ct 9","Robinson","D","N",0
"Harris                        ",201,"0020","2010020","Sup Ct 9","Robinson","D","N",745
"Harris                        ",201,"0021","2010021","Sup Ct 9","Robinson","D","N",485
"Harris                        ",201,"0022","2010022","Sup Ct 9","Robinson","D","N",1045
"Harris                        ",201,"0023","2010023","Sup Ct 9","Robinson","D","N",139
"Harris                        ",201,"0024","2010024","Sup Ct 9","Robinson","D","N",243
"Harris                        ",201,"0025","2010025","Sup Ct 9","Robinson","D","N",483
"Harris                        ",201,"0026","2010026","Sup Ct 9","Robinson","D","N",731
"Harris                        ",201,"0027","2010027","Sup Ct 9","Robinson","D","N",1231
"Harris                        ",201,"0028","2010028","Sup Ct 9","Robinson","D","N",755
"Harris                        ",201,"0029","2010029","Sup Ct 9","Robinson","D","N",676
"Harris                        ",201,"0030","2010030","Sup Ct 9","Robinson","D","N",1097
"Harris                        ",201,"0031","2010031","Sup Ct 9","Robinson","D","N",1137
"Harris                        ",201,"0032","2010032","Sup Ct 9","Robinson","D","N",816
"Harris                        ",201,"0033","2010033","Sup Ct 9","Robinson","D","N",1337
"Harris                        ",201,"0034","2010034","Sup Ct 9","Robinson","D","N",1373
"Harris                        ",201,"0035","2010035","Sup Ct 9","Robinson","D","N",2
"Harris                        ",201,"0036","2010036","Sup Ct 9","Robinson","D","N",1069
"Harris                        ",201,"0037","2010037","Sup Ct 9","Robinson","D","N",1041
"Harris                        ",201,"0038","2010038","Sup Ct 9","Robinson","D","N",1244
"Harris                        ",201,"0039","2010039","Sup Ct 9","Robinson","D","N",1314
"Harris                        ",201,"0040","2010040","Sup Ct 9","Robinson","D","N",132
"Harris                        ",201,"0041","2010041","Sup Ct 9","Robinson","D","N",504
"Harris                        ",201,"0042","2010042","Sup Ct 9","Robinson","D","N",515
"Harris                        ",201,"0043","2010043","Sup Ct 9","Robinson","D","N",537
"Harris                        ",201,"0044","2010044","Sup Ct 9","Robinson","D","N",647
"Harris                        ",201,"0045","2010045","Sup Ct 9","Robinson","D","N",2411
"Harris                        ",201,"0046","2010046","Sup Ct 9","Robinson","D","N",862
"Harris                        ",201,"0047","2010047","Sup Ct 9","Robinson","D","N",701
"Harris                        ",201,"0048","2010048","Sup Ct 9","Robinson","D","N",425
"Harris                        ",201,"0049","2010049","Sup Ct 9","Robinson","D","N",648
"Harris                        ",201,"0050","2010050","Sup Ct 9","Robinson","D","N",1182
"Harris                        ",201,"0051","2010051","Sup Ct 9","Robinson","D","N",250
"Harris                        ",201,"0052","2010052","Sup Ct 9","Robinson","D","N",792
"Harris                        ",201,"0053","2010053","Sup Ct 9","Robinson","D","N",1035
"Harris                        ",201,"0054","2010054","Sup Ct 9","Robinson","D","N",519
"Harris                        ",201,"0055","2010055","Sup Ct 9","Robinson","D","N",789
"Harris                        ",201,"0056","2010056","Sup Ct 9","Robinson","D","N",331
"Harris                        ",201,"0057","2010057","Sup Ct 9","Robinson","D","N",1183
"Harris                        ",201,"0058","2010058","Sup Ct 9","Robinson","D","N",961
"Harris                        ",201,"0059","2010059","Sup Ct 9","Robinson","D","N",930
"Harris                        ",201,"0060","2010060","Sup Ct 9","Robinson","D","N",1206
"Harris                        ",201,"0061","2010061","Sup Ct 9","Robinson","D","N",592
"Harris                        ",201,"0062","2010062","Sup Ct 9","Robinson","D","N",767
"Harris                        ",201,"0063","2010063","Sup Ct 9","Robinson","D","N",195
"Harris                        ",201,"0064","2010064","Sup Ct 9","Robinson","D","N",709
"Harris                        ",201,"0065","2010065","Sup Ct 9","Robinson","D","N",767
"Harris                        ",201,"0066","2010066","Sup Ct 9","Robinson","D","N",364
"Harris                        ",201,"0067","2010067","Sup Ct 9","Robinson","D","N",988
"Harris                        ",201,"0068","2010068","Sup Ct 9","Robinson","D","N",1488
"Harris                        ",201,"0069","2010069","Sup Ct 9","Robinson","D","N",400
"Harris                        ",201,"0070","2010070","Sup Ct 9","Robinson","D","N",1003
"Harris                        ",201,"0071","2010071","Sup Ct 9","Robinson","D","N",1523
"Harris                        ",201,"0072","2010072","Sup Ct 9","Robinson","D","N",707
"Harris                        ",201,"0073","2010073","Sup Ct 9","Robinson","D","N",406
"Harris                        ",201,"0074","2010074","Sup Ct 9","Robinson","D","N",561
"Harris                        ",201,"0075","2010075","Sup Ct 9","Robinson","D","N",570
"Harris                        ",201,"0076","2010076","Sup Ct 9","Robinson","D","N",624
"Harris                        ",201,"0077","2010077","Sup Ct 9","Robinson","D","N",5
"Harris                        ",201,"0078","2010078","Sup Ct 9","Robinson","D","N",517
"Harris                        ",201,"0079","2010079","Sup Ct 9","Robinson","D","N",977
"Harris                        ",201,"0080","2010080","Sup Ct 9","Robinson","D","N",1145
"Harris                        ",201,"0081","2010081","Sup Ct 9","Robinson","D","N",648
"Harris                        ",201,"0082","2010082","Sup Ct 9","Robinson","D","N",555
"Harris                        ",201,"0084","2010084","Sup Ct 9","Robinson","D","N",214
"Harris                        ",201,"0085","2010085","Sup Ct 9","Robinson","D","N",838
"Harris                        ",201,"0086","2010086","Sup Ct 9","Robinson","D","N",1088
"Harris                        ",201,"0087","2010087","Sup Ct 9","Robinson","D","N",615
"Harris                        ",201,"0088","2010088","Sup Ct 9","Robinson","D","N",143
"Harris                        ",201,"0089","2010089","Sup Ct 9","Robinson","D","N",255
"Harris                        ",201,"0090","2010090","Sup Ct 9","Robinson","D","N",598
"Harris                        ",201,"0091","2010091","Sup Ct 9","Robinson","D","N",354
"Harris                        ",201,"0092","2010092","Sup Ct 9","Robinson","D","N",501
"Harris                        ",201,"0093","2010093","Sup Ct 9","Robinson","D","N",1039
"Harris                        ",201,"0094","2010094","Sup Ct 9","Robinson","D","N",185
"Harris                        ",201,"0095","2010095","Sup Ct 9","Robinson","D","N",741
"Harris                        ",201,"0096","2010096","Sup Ct 9","Robinson","D","N",887
"Harris                        ",201,"0097","2010097","Sup Ct 9","Robinson","D","N",622
